,PERMNO,date,TICKER,month,mvel1,beta,betasq,chmom,dolvol,idiovol,indmom,mom1m,mom6m,mom12m,mom36m,pricedelay,turn,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,convind,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,mve_ia,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,ps,quick,rd,rd_mve,rd_sale,realestate,roic,salecash,saleinv,salerec,secured,securedind,sgr,sin,sp,tang,tb,aeavol,cash,chtx,cinvest,ear,nincr,roaq,roavol,roeq,rsup,stdacc,stdcf,ms,baspread,ill,maxret,retvol,std_dolvol,std_turn,zerotrade,sic2,year,return
907253,75440,1990-06-29,FPT,6,155820.0,0.1285200963,0.0165174152,-0.113712411,10.834262874,0.018621906,-0.07121898900000001,-0.004225352,-0.055594258,-0.004475741,0.1383845115,0.8587387247,0.24251901809999998,0.0608284984,-0.017264722,8.0,-0.07157263400000001,0.6569689714,-0.6561402125,0.11461911529999999,-0.7560947440000001,0.0489839156,-0.0032890000000000003,0.0016584254999999998,0.0068007933999999996,-0.059851215,0.00012437499999999995,-0.003841605,0.0,1.958370716,0.1503466891,0.0,0.0,0.0041408506,0.072026548,0.0490089772,0.2799066786,0.10855825175,0.056429593,0.0543001718,0.013736263700000001,0.0385793019,0.7066843698,0.0760110827,-430.16521009999997,0.1966542034,0.0081583378,-0.3166069045,-0.011599928999999998,0.0250777048,-0.003155882,-0.009987056,0.0210241748,0.0007505884,-0.0018737626500000002,0.0165095163,-0.289873418,4.0,1.2901109844,0.0,0.0194412301,0.0161778364,0.2381805158,0.0625278903,9.3314208479,8.182809130199999,5.8460426455,0.48002919520000004,0.0,0.09149378179999999,0.0,0.9757283255,0.5441688037,-0.131897709,0.2334984182,0.0650956221,0.00010026129999999999,-0.0010231445,0.0004432611,1.0,0.00760781625,0.011774898999999998,0.0234111712,0.01424309095,0.1358847574,0.1487722043,3.5,0.022212907,8.702121699999999e-08,0.028571428700000002,0.016466273400000002,0.5129934008,0.4915058469,9.099084399999999e-08,67.0,1990,0.0
2072259,89866,2010-08-31,LKQX,8,2831605.9983,0.7586171601999999,0.5754999958,0.009782904399999999,14.932369974,0.0494453547,0.1183577867,0.0259336084,0.0282667011,0.0746934184,0.2620471528,0.0887706377,1.0952254549,0.0188958014,-0.018895801,7.0,-0.073502341,0.4427379679,-1.403914388,0.1894846312,12.439525370999998,0.0589537007,-0.05985941,0.2627774001,0.014894118799999996,0.08934989880000001,0.0271301986,0.0320409376,0.0,4.1717938520999995,0.1176707991,0.0,0.0,0.0,0.1557345082,0.0457018612,0.4930444403,0.4549100284000001,0.0415651249,0.060601946500000003,0.0416666667,0.060736931200000004,0.3022012522,-0.023930161000000002,1648.7599792,0.1915027325,0.0048725134,0.0128425653,0.14560279939999998,-0.007247037,0.0259363465,0.1398920405,-0.101954603,0.0300192271,-0.007450415,-0.08796276199999999,-0.289962796,7.0,1.8825980378,0.0,0.0,0.0,0.3134034248,0.1215038601,18.804675592,5.309868649599999,13.434149157,1.0046105953,1.0,0.057110898099999995,0.0,0.7361724838,0.2890770191,-0.460052839,0.26899709260000004,0.0539106321,0.0065150249,0.0543866638,0.0315617919,2.0,0.0183166055,0.0053197552,0.032280217400000005,0.032761681699999996,0.0951080758,0.09626244630000001,5.0,0.026944257000000003,1.1085113e-09,0.0383806266,0.0204762456,0.4886174475,3.7586929954,1.9878299e-08,50.0,2010,-0.06150974547541033
1254976,79201,1995-11-30,ZHOM,11,44862.5,1.8958718733000002,3.5943301600999997,0.1616446912,9.4902422571,0.0613444276,0.1670095807,0.027777778,0.22033897600000002,0.3333333225,-0.238095239,0.23329492289999998,0.3309278351,0.35793284560000005,0.2970470033,2.0,-0.38500408799999997,1.3868156375999998,-0.034527177,0.1320102152,-6.148573432999999,-0.7382623840000001,-0.591308144,-0.032154051,-0.03,0.2379440448,0.27088705550000003,8.65292e-05,0.0,14.667104769000002,0.3278221209,0.0,1.0,0.0,0.0735357219,0.1315695342,0.33903515939999995,0.725177305,0.0383014612,0.0655941611,0.5,0.47139820109999997,1.4884220125,0.8717207275,-114.0757149,0.1224581564,0.004821308,-0.8215020140000001,-0.08821687199999999,-0.162370855,-0.151707387,-0.70607748,-0.455187189,0.6827293651999999,-0.154749235,-0.284001463,6.611195542000001,1.0,0.8158092376999999,0.0,0.0194412301,0.0161778364,0.2381805158,0.045927573799999996,26.859899550999998,1.3773653961,180.8024911,0.0,0.0,0.14757634619999999,0.0,3.3862492244999998,0.5369570567,0.3814137863,13.000603624000002,0.014901561399999999,-0.009406004,-0.0031642479999999997,0.0011494234,0.0,0.0007556705,0.0106503199,0.0015988009,-0.09805901199999999,0.1358847574,0.1487722043,4.0,0.0524959576,4.0706907999999995e-06,0.1315789521,0.0498340345,1.6746304862,2.3674822756,1.9090909551,15.0,1995,-0.027398974188114437
504882,35722,1991-02-28,FFBK,2,159721.875,1.3188787768999999,1.7394412282,-0.306345192,12.008432354000002,0.0467388552,-0.25197843,0.125,-0.538466279,-0.618971316,0.0657112114,-0.07683509200000001,0.7535129424,0.0608284984,-0.017264722,17.0,-0.08438488699999999,0.9036756143000001,-13.97591082,0.11461911529999999,-7.480729488,0.0489839156,-0.0032890000000000003,0.0013027425,0.0020190548,0.0485264935,0.0001918457,-0.70404377,0.0,0.9351178498,0.1503466891,0.0,0.0,0.031554864700000004,0.0629171779,0.0871746775,0.049386002400000004,0.3709191361,0.056429593,0.0281127439,0.0724935733,0.0012637544,11.390915107,0.0861250702,-450.81649680000004,0.27109753649999996,0.0009513422000000001,-27.33221806,-0.011652578,0.0250777048,-0.07540314099999999,-0.011825297,-0.075616895,0.11131878490000001,-0.067327095,-0.06174298,-0.289873418,3.0,0.9339118875,0.0,0.0194412301,0.0161778364,0.2381805158,0.0625278903,0.8059249524,98.47013590799999,0.1509746887,0.48002919520000004,0.0,0.1490874412,0.0,1.2166033117,0.6048367937,0.0597197591,0.14442241849999998,0.1029206891,-7.056551e-06,0.0352435107,-0.024239685,2.0,0.0021316257999999997,0.0007051997999999999,0.0289835575,0.0245344069,0.1358847574,0.1487722043,3.0,0.0554725583,1.7794056e-07,0.0810810775,0.0355070174,0.9352138707,1.9694831712,3.5649741e-08,60.0,1991,0.18026182383094413
1631717,84160,2004-09-30,TUX,9,6730.5601501,0.0712079405,0.0050705708,-0.40771824700000003,7.1902991635000015,0.0293602434,0.0932858833,-0.0976253,-0.180884632,-0.060583425999999996,-0.207222937,1.4769760852,0.35501355009999996,0.0608284984,-0.017264722,8.0,-0.07157263400000001,0.6569689714,-0.6561402125,0.11461911529999999,-0.7560947440000001,0.0489839156,-0.0032890000000000003,0.0016584254999999998,0.0068007933999999996,-0.059851215,0.00012437499999999995,-0.003841605,0.0,1.958370716,0.1503466891,0.0,0.0,0.0041408506,0.072026548,0.0490089772,0.2799066786,0.10855825175,0.056429593,0.0543001718,0.013736263700000001,0.0385793019,0.7066843698,0.0760110827,-430.16521009999997,0.1966542034,0.0081583378,-0.3166069045,-0.011599928999999998,0.0250777048,-0.003155882,-0.009987056,0.0210241748,0.0007505884,-0.0018737626500000002,0.0165095163,-0.289873418,4.0,1.2901109844,0.0,0.0194412301,0.0161778364,0.2381805158,0.0625278903,9.3314208479,8.182809130199999,5.8460426455,0.48002919520000004,0.0,0.09149378179999999,0.0,0.9757283255,0.5441688037,-0.131897709,0.2334984182,0.0650956221,0.00010026129999999999,-0.0010231445,0.0004432611,1.0,0.00760781625,0.011774898999999998,0.0234111712,0.01424309095,0.1358847574,0.1487722043,3.5,0.020647391,1.1817421e-06,0.06913188099999999,0.0275253152,1.1649041257,3.6055802658,3.8181818468,65.0,2004,0.01882749313797349
809972,68866,2001-08-31,SASOY,8,67507.63714199999,0.5629641672,0.3169286536,-0.083575787,11.222091865,0.0600467221,0.027911461600000003,-0.105843447,0.2562332709,0.5160788400999999,0.1119700437,0.2885848765,1.413623258,0.0777973121,-0.07779731200000001,12.0,-0.047618075999999995,54.260839833,51.82440803300001,0.5360661946,0.3948513524,0.22859368730000001,0.2447712343,0.1370622447,0.0011895531,-0.07146926299999999,0.0175840075,-1.2318629190000001,1.0,1.3113521984,0.10586055779999999,0.0,0.0,0.0472649079,-0.022034215,0.1490126731,0.30198586239999997,-0.40672969600000003,0.0861998867,0.027907053799999998,0.0823045267,0.023175696800000003,0.4329317015,0.1648276781,-1113.295877,0.3893428007,0.0081583378,-1.6720838980000001,-0.24875708100000002,0.2106150289,0.23750471829999997,-0.274329402,0.0411827872,0.0267961135,0.007530924899999999,0.035697822000000004,-0.534055343,7.0,0.7735632081,1.0,0.0119445148,0.012653368100000001,0.2381805158,0.21919566140000002,50.616690674,6.9896877786000005,5.3753456051,0.0691074673,1.0,0.19483264320000002,0.0,0.9439790873999999,0.5301435946999999,0.6530562229499999,-0.244250771,0.039489627549999996,-0.0048219915,0.16734292074999998,0.0080145104,1.0,0.0319841452,0.0214612814,0.0630022474,-0.0194413295,0.0821020184,0.0877492158,5.0,0.0194961222,1.2378539e-07,0.0204819366,0.0199837484,1.0132913092,2.2097051507,3.4348232000000005e-08,28.0,2001,0.13476367867078798
25961,10363,1993-05-28,AVM,5,76521.0,1.1035587775,1.2178419754,0.14175824380000002,9.46788535,0.06483009519999999,-0.012983028,-0.079999998,-0.038461533,-0.285714277,1.1649485095999998,0.2648407847,0.2198677487,0.0232233966,-0.023223397000000003,7.0,-0.8681054229999999,0.34971776590000003,-1.523443122,0.8136460554,0.6966836798999999,0.0149406917,-0.015178917,-0.227179603,0.1835172659,-0.19689184399999998,-0.007037393,-3.507344588,0.0,40.262955854,0.12257368800000001,0.0,0.0,0.0,0.9250204415000001,0.0035963435,0.23580328379999999,3.2181818181999997,0.0159407394,0.029638884,0.0,0.061910491799999995,0.0137771688,-0.200306984,-1522.951055,-0.033109629,0.0081583378,-0.682194863,1.5535474071000002,-0.218837353,-0.04777924099999999,1.650027793,-0.070067543,-0.384502805,-0.303742902,-0.089783518,-3.154411765,5.0,39.376199616,0.0,0.0718210951,0.7020809098999999,0.3674180804,-0.54965892,0.1959776083,8.3733766234,5.3617463617,0.3289422026,0.0,-0.289662137,0.0,0.1022974619,0.9140814702,-3.4977119230000002,0.5862299464999999,0.8202917220999999,0.041802136600000005,0.49926758549999994,0.0960980058,1.0,0.0047167892999999995,0.0584007001,0.0047824205,5.28874e-05,0.3072930203,0.9174478986,4.0,0.02403483,9.7222594e-07,0.044943820700000005,0.0231479713,0.7796321145999999,0.3094169017,1.0000002338,28.0,1993,0.2231435513142097
1430759,81012,1996-01-31,SUGN,1,158195.625,3.2500050427,10.562532778,0.8221729553,10.565814636,0.0899903453,0.5300163477000001,0.35227271909999996,0.5999999996000001,1.1463414311,0.6972740098000001,0.2190191977,0.5113618555,0.0785903612,-0.078590361,1.0,-0.3695589,0.4379366607,-1.32382739,-2.457997475,0.6898478629000001,-0.309297697,-0.23862878,-0.095418659,0.2217207334,-0.017863856,0.0,0.3588783809,0.0,2.8926574730000003,0.3539109085,0.0,0.0,0.0,0.1171473953,-0.326653558,-0.451238798,0.4163340554,0.0759424388,0.0319495392,0.1940298507,0.051294885,0.24231268039999998,0.5589976322,-1378.136507,-0.413228931,0.0081583378,-2.1590273719999997,0.2201968417,0.21317816899999997,0.5219638714,0.2201968417,0.0210241748,0.0693912688,-0.0018737626500000002,0.0165095163,-0.17444041100000002,3.0,2.8926574730000003,0.0,0.4082930415,2.723923445,0.3686481304,-2.390994868,0.2797358794,8.182809130199999,19.411764706,1.0,1.0,-0.013942065,0.0,0.1498915259,0.8494194342,-0.91993222,-0.06903321700000001,0.8774193548,0.0,-0.183980979,0.0170607697,0.0,-0.140308097,0.0680854599,-0.19691194199999998,0.0033032346999999997,0.5411720415500001,1.7780448264500002,4.0,0.057942377300000014,1.4270733e-07,0.1785714328,0.0667511365,1.2984769492000001,3.8730244032999996,2.5766838e-08,28.0,1996,-0.04292504471703396
467936,30382,1998-07-31,DG,7,6613346.625,1.5603857115000002,2.4348035686,0.1597700035,14.912997212999999,0.0463143836,0.4682496214,0.037704918500000004,0.3171230156,0.5897872737,0.8849214593000001,0.0574466114,0.5268262723,0.0786629122,-0.078662912,25.0,-0.056104742,0.1011322732,-2.107337056,0.5923634245,228.99843026,0.0766700037,0.0694068692,0.0926631877,0.2403632834,0.0254708863,-0.017536118,-0.003975057,0.0,2.2480074845,0.147696321,0.0,0.0,0.0075975385,0.1563104642,0.05188233019999999,0.9347040276999999,0.2832905119,0.1152886364,0.1473616758,0.15454545449999998,0.09857410929999999,0.104854595,-0.105263765,-1724.1611899999998,0.4409972537,0.0156551382,0.3693230938,0.1048110501,-0.066824045,-0.007705848,0.1552377057,0.2349495305,0.17199559479999998,0.0395485286,0.2409991591,-0.477767159,7.0,0.1616521479,0.0,0.0,0.0,0.1237213319,0.2668764053,325.21682158,4.483059338,17.200704915,0.9035631293999999,1.0,0.2098472498,0.0,0.9620985389,0.5271317725,-0.057632425,-0.565396731,0.012914893899999998,0.0048026056,0.0064867247,0.0175688292,2.0,0.0388819109,0.012377071299999999,0.0600858983,0.0318168651,0.1322737662,0.1425213842,6.0,0.0234268334,8.942533e-10,0.025449100899999997,0.0216684239,0.5703552172,3.3052433132999997,3.1645747e-08,53.0,1998,0.03569036679991289
530938,39693,2011-10-31,B,10,1071050.75,1.4044971953,1.9726123717,-0.268285196,14.882097580999998,0.043475457599999996,0.0898591799,-0.163770646,0.10999282,0.3280994991,-0.072215794,0.12117826300000001,1.6808676483000002,0.0090605307,-0.009060531,47.0,-0.037919659,0.6483016329,0.0397135967,0.1512468576,-2.305272119,0.059104582300000014,-0.037569261,0.017972487199999998,-0.01761206,-0.052549755999999996,0.0185754671,-0.0048571479999999995,1.0,1.5916058600999998,0.22638417100000002,0.0,0.0,0.0156938125,0.0400255289,0.0478858567,0.33920739060000005,-0.445545509,0.0449680192,0.075602282,0.0045045045,-0.006414988000000001,0.6211895194,0.0357587629,-87.67328584,0.15802517630000001,0.0069304431,-1.8256130430000002,-0.251832994,0.0372314104,0.0169478785,-0.261531725,-0.038356481,-0.137876046,-0.009777855,-0.033820326,-0.23428056600000002,7.0,0.8266375361,1.0,0.0053927539,0.0052947452,0.22644754645,0.0639657161,84.252713755,5.2370298823,5.7314771262,0.0085423671,1.0,0.0957686391,0.0,1.0185105467,0.2779529117,-0.41962257799999997,1.8935748656,0.009584844399999999,0.0019223515,0.0018237072,-0.032940707,0.0,0.0082088154,0.0073631923,0.0158617186,0.024087633900000002,0.0980781784,0.0882071045,2.0,0.0453180574,3.5428211e-09,0.0573693812,0.0345773091,0.4303874527,3.6108100233,1.1835386e-08,34.0,2011,0.18965391658040695
1529145,82686,2004-06-30,CTXS,6,3569261.6431,2.0524562296,4.2125765744,-0.23260510899999998,16.287919977,0.06933684150000001,0.615226457,0.10078740859999999,-0.20822944300000001,-0.125745819,-0.08828449599999999,0.0271486302,3.4193650495999997,0.0786433737,-0.078643374,8.0,0.0386507536,0.2966976328,-12.40827015,0.2518728857,5.6542974722000015,0.09032528320000001,0.1453102704,-0.08854991400000001,-0.09202546800000001,-0.12287814400000001,-0.0015140770000000002,-0.8004907859999999,1.0,1.9868758900999999,0.5414325659,0.0,0.0,0.0,-0.050576985,0.045340537599999994,0.1292783659,-0.561150418,-0.005484941,0.0404401588,-0.11170212800000001,0.008570388100000001,0.2560861754,-0.025498488,623.35155042,0.2245968857,0.0033550209999999997,-0.753036224,0.1052451076,-0.38698687600000004,-0.166765358,0.111480648,0.39432085479999995,-0.17674053899999995,-0.008416926000000002,0.7930872661,-0.9921528959999999,4.0,1.9774841309,0.0,0.033273060800000004,0.1306725971,0.284221682,0.09436379019999999,2.3984393828,297.32130778,7.5923478862,0.0,0.0,-0.108481836,0.0,0.2546292148,0.2681812479,-0.36289645200000004,0.22967786739999999,0.4141102864,0.0056319204000000005,0.0103748122,-0.052285477000000004,1.0,0.0251907082,0.0083281888,0.047175698499999995,0.0070327459999999994,0.23667535760000002,0.20801039940000002,6.0,0.0310966307,2.721073e-10,0.0394872017,0.0157656174,0.38728197880000004,5.518020322999999,9.0221535e-09,73.0,2004,-0.029520653231506436
2111137,90271,2009-07-31,PGH,7,2039203.3246,1.1834886162,1.4006453046,0.7060851467,14.84056847,0.048607167800000003,-0.578146965,-0.088108458,0.23021284949999998,-0.488556789,0.11552537269999999,-0.004517794,1.0688223389,0.0979313832,-0.09793138300000001,8.0,-0.015874287,1.5180424515000002,-0.28996157699999997,0.40269453759999996,-5.3670739880000005,0.3811184731,-0.138864854,0.0046509835,0.037391734100000004,-0.162506571,0.0,-0.7082813920000001,1.0,0.8204522538,0.15071701939999999,0.0,0.0,0.2719008135,-0.033529617000000005,0.16532942720000002,0.245815686,0.23799722350000002,0.1220913394,0.1000029174,0.0404929577,0.10677554439999999,1.1082672398,0.0708243763,-974.9533131000001,0.3893716967,0.0001891678,-7.29097542,0.479281849,-0.029824394,0.1845404043,0.479281849,0.9773885223499998,0.39163490289999997,0.3404564759000001,0.8408285956999999,-1.3052065179999999,7.0,0.8204522538,0.0,0.0194412301,0.0161778364,0.2381805158,0.1467773084,213.4525634645,775.68571429,8.851922085,0.0,0.0,0.34552127810000005,0.0,0.7311094058,0.4520850525,-1.146295983,-0.4804332770000001,0.0,0.0299059634,0.4347822615,-0.066806875,1.0,0.07977977950000001,0.0274000629,0.18492882300000002,0.1086453993,0.5635337203999999,0.1921669501,4.0,0.0386899937,1.4820548e-09,0.0289093014,0.0236453815,0.2851041494,1.5144119090000001,1.7791016e-08,13.0,2009,0.04092325521600237
478849,31915,1993-11-30,FP,11,82915.125,0.7060895203,0.4985624106,0.5809958255,8.781382712200001,0.0480705353,0.1278379121,0.6363636254999999,-0.05479452,0.0952381191,-0.212500016,0.5527315684,0.5279851937,0.0349566006,-0.034956601000000004,31.0,0.1360095126,0.8537928043,-2.10212339,0.08733978419999999,-9.08227342,0.12472337160000001,0.099364134,0.17502045170000002,0.0,-0.21222086899999998,-0.0075086280000000016,-0.512365982,0.0,2.1451187335,0.17210920100000002,0.0,0.0,0.0023630242,-0.07436231,0.0321592826,0.6211720521999999,-0.235718187,0.047206051500000006,0.0780902116,-0.08537090800000001,-0.004619853,1.6665412847999999,-0.157248616,-330.8659622,0.2711589597,0.025833548300000002,23.766320168000004,0.27249317079999996,0.021646244199999998,0.0901310731,0.1038270402,0.0022696071,0.24397396940000002,-0.024999341,0.0023305502,-2.8783008039999998,7.0,1.1467366954,1.0,0.2288441258,0.053588798099999994,0.32522133275,0.0718729613,35.23488195,5.7672093545,6.1297135437,0.8433979975,1.0,-0.023880055,0.0,4.2703724302,0.5780804774,6.2209218125,-0.20172599800000002,0.0394723446,-0.003646973,-0.006080181,-0.006519274,0.0,0.0005565207,0.033653657999999996,0.0017331834,0.008750088199999999,0.1163163064,0.06767947690000001,4.0,0.0517546208,1.678671e-07,0.48333331939999996,0.1567570402,1.2639591384,9.2293213421,1.6898975e-08,38.0,1993,-0.02390552085355457
523648,38711,1990-08-31,RTS,8,67023.125,0.948142017,0.8989732844,0.1600413604,10.229602768,0.0455920249,-0.082433727,-0.039473682999999996,-0.040102565,-0.268591378,-0.25463900100000003,-0.031195351,0.2336283186,0.2649707602,-0.26497076,28.0,0.1932603858,1.1256307481,-49.92942056,-0.078328215,-6.468994413,0.39086453369999996,0.3353449046,-0.020099627,0.008651469399999999,-0.205879232,-0.10622076,0.007142013000000002,0.0,4.4078985062000005,0.417677643,0.0,0.0,0.0428318584,-0.083518574,-0.102641253,0.2709250956,0.0611405056,-0.024751462000000002,0.0707924615,-0.2,-0.102296065,0.4139550715,-0.407633261,-450.5419648,-0.024096523999999998,0.0196262557,1.3440122816,0.5152192599000001,1.3871484522,-0.122201845,0.484910369,0.0895460725,0.167351889,-0.119276841,0.10904136769999999,-4.80806473,5.0,1.6764067935,0.0,0.0194412301,0.0161778364,0.2381805158,-0.046482653,33.093715084,3.5501468297000005,8.6135810099,0.3176323468,1.0,-0.089241993,0.0,3.2260176991000002,0.5639363575999999,-0.632741558,-0.055496265,0.11809900429999999,-0.005092195,-0.002402943,-0.010606061000000002,1.0,0.0080952539,0.0103633587,0.0121270702,-0.08982363800000001,0.1588385106,0.1556220127,4.0,0.015246523,7.764886400000002e-07,0.0540540554,0.019611814499999998,1.2927381226,0.9528727359999999,1.0000001431,23.0,1990,-0.2531958963806118
337398,17478,2002-06-28,MHP,6,12266159.207999999,0.45762997710000003,0.2094251959,0.23784243719999998,15.903327367000001,0.036819709900000004,-0.056565914,-0.009454612,0.1369555243,0.0100299187,0.2782532684,0.34998676659999994,0.5947486704,0.0518043808,-0.051804381,39.0,-0.206086778,0.1685824893,-2.566219309,0.2247332114,203.76370318,0.06194579400000001,0.2698157792,0.0307146223,-0.007276109,-0.44380205,0.0207737243,8.5686404162,0.0,1.0117392049,0.35588381700000005,0.0,0.0,0.0160195497,0.041119044300000004,0.041432637,0.5648678572,-0.45373388,0.1577164069,0.0425623522,0.0235100147,0.035794635899999996,0.2783504527,0.3224855921,9480.112448,0.45031957920000004,0.0095286084,-1.4735945830000001,-0.006670675,0.1124160609,0.0362988583,-0.038370806,-0.24493812199999998,0.032000198,-0.022756176,-0.18593588600000002,-0.495096585,4.0,0.7933259770000001,0.0,0.0194412301,0.0161778364,0.6773794808,0.1476634755,1350.0372122,11.006558734,3.9091385586,0.0,0.0,0.0723875794,0.0,0.3758545864,0.2494205661,0.44748628770000004,-0.373544531,0.0003240007,0.0029478471,0.0060952448999999995,0.0404675584,2.0,0.0464223803,0.0156512159,0.13415041279999998,0.0125003778,0.1474061459,0.1473381705,6.0,0.0194154899,2.863799e-10,0.0271528326,0.0115585455,0.2902657001,0.7092634868000001,3.5435483e-08,73.0,2002,-0.0558640719809782
1053264,76940,1998-03-31,KRHC,3,10775.625,0.1414007921,0.019994183999999998,1.3238095127,8.628566841900001,0.1457513131,0.1972312734,0.4285714328,0.5555555797,0.16666665949999998,-0.500000026,0.7899579699,1.3601492566,0.0424211817,-0.042421182,5.0,0.28261677609999997,0.4573912942,-0.776787163,-0.369654847,105.20551361,-0.324163148,-0.455940193,-0.158564194,0.2125487841,-0.375535102,0.019623403799999998,-0.282873563,0.0,0.3594132029,0.0685768863,0.0,0.0,0.0,-0.16404648,-0.382488709,0.1152273572,0.5974025974,0.149971289,0.012861696399999999,0.1,-0.255234791,0.6634036522,-0.350048591,-1709.256152,-0.39983646799999994,0.0060137502,-1.298468561,-0.020309173,-0.027099172999999997,-0.22565569300000002,-0.322436049,0.0210241748,0.39215234130000004,0.09519396470000001,0.0165095163,-0.152489627,2.0,0.24857375710000001,0.0,0.0194412301,0.0161778364,0.2381805158,-0.190583348,145.92307692,13.948529412000001,6.5868055556,0.9485120453,1.0,-0.199915647,0.0,0.3763387345000001,0.5343759931000001,-0.9622410240000001,0.2334984182,0.0650956221,0.00010026129999999999,-0.0010231445,0.0004432611,1.0,0.00760781625,0.011774898999999998,0.0234111712,0.01424309095,0.1358847574,0.1487722043,3.5,0.1619551332,3.8099712e-06,0.2941176593,0.1128482284,1.8804593472,11.190411375,1.1263462e-08,49.0,1998,0.3715635564324831
628866,51625,2009-12-31,SCI,12,1956132.1468,1.2115739385,1.4679114084,0.5250648875,14.444237306,0.0397754031,0.8550717379,0.1237263381,0.2997634053,0.2159461922,-0.394380976,0.015011271299999997,1.0612756609,0.0296584072,-0.029658407,39.0,0.09195460849999999,1.2452158181,0.1444237209,0.0386100266,-39.32804629,0.2824323119,-0.008466026,0.0243460139,-0.050924834,0.0122707963,-0.000539807,-0.006864735,0.0,1.0879118189,0.0728100136,0.0,0.0,0.0329831413,-0.13330625699999998,0.0785925468,0.05966339480000001,0.548333618,-0.203862707,0.1507398012,0.008741683299999999,0.0096980109,5.4986989665,0.6454835453,156.59785143,0.19749395649999998,0.0003247614,-0.008947452,0.10111413710000001,-0.012138518999999999,-0.030990708,0.0975379812,0.0703156451,0.0296410194,0.0777898446,0.0805504952,-2.593627174,5.0,0.9912020858,0.0,0.0,0.0,0.5738421249,0.0455120122,16.788725593,68.209410499,20.33164502,0.06780623870000001,0.0,-0.056745647999999996,0.0,1.7385789209,0.1307260148,-2.181579631,0.8178204522,0.026521438999999997,-0.000535889,-0.01146367,0.1016673651,1.0,0.004257243,0.004234623,0.0267016399,-0.07177025599999999,0.0839655547,0.0682908198,2.0,0.0355427118,2.29832e-09,0.08998554199999999,0.0262594783,0.556632635,2.4950124879,2.0467107e-08,72.0,2009,0.05909953382829336
1708780,85375,1996-02-29,AIA,2,34375.0,0.30439638760000004,0.0926571608,-0.037748092999999996,8.3311647727,0.0323907388,0.1676448421,0.0185185187,0.028915283599999998,0.11711118949999999,0.1328458465,1.229072215,0.1124666667,0.0008159364,0.0008159364,10.0,0.1988032752,1.0640285714,-1.5071280319999998,1.3663820037,-4.372060858,0.09271428570000001,-0.018605146,0.0109811773,0.0,-0.533870246,-0.18512431399999998,0.5842868732000001,0.0,41.07173913,0.1503466891,0.0,0.0,0.1451698113,-0.148757686,0.0937142857,0.0709636784,0.10855825175,-0.003123871,0.049418198899999995,-0.333333333,-0.166722654,0.026285714300000002,-0.638452857,-212.90891780000004,0.0828119546,0.000426551,-0.3166069045,2.3827681833,0.0250777048,0.0023526463,3.0683874314999997,0.8326275907999999,-0.21432023600000005,-0.21701779899999998,0.0165095163,0.0106707317,5.0,41.07173913,0.0,0.0194412301,0.0161778364,0.2381805158,0.0771408729,5.1673582296,0.5650421861,0.1008013383,0.48002919520000004,0.0,-0.167372409,0.0,0.1067428571,0.7133734703,-0.126292206,0.8417366947,0.0171878608,0.0,0.0,0.019179893700000002,2.0,0.0198817979,0.0046206425,0.0203729282,-0.001057143,0.1358847574,0.1487722043,4.0,0.0199579675,3.3164904000000007e-06,0.0566037744,0.0250052798,1.2957246893,0.33771353670000004,3.3310491999999994e-07,67.0,1996,-0.03704127168034898
276028,15134,2018-01-31,JUNO,1,5225247.1253,2.0323324631,4.130375240799999,-0.056402325,17.152166924,0.09218529619999999,0.2475947831,-0.163127065,0.827367005,1.8976125772999999,-0.63902718,0.0743707062,4.0282149304,0.039913518700000004,-0.039913519,3.0,0.0661975963,0.5555523663,-0.019235231999999998,-0.827936693,0.8185954339,-0.097380569,0.1068769169,0.0425421899,0.063302724,0.6354002408,0.0,-18.86237617,0.0,6.7222434982,0.09053759759999999,0.0,0.0,0.0,-0.055917787999999996,-0.125993605,-0.176681927,17.0,0.1347838969,0.025520913,0.8071895425,0.0307329178,0.1394266634,-0.104850212,-3626.075986,-0.235791931,0.0081583378,-0.19500968,-0.154436024,-0.36924924200000003,-3.2374910519999998,-0.154436024,0.0210241748,0.0007505884,-0.0018737626500000002,0.0165095163,-0.227099112,4.0,6.7222434982,0.0,0.1355901125,3.3303719945999997,0.36276552380000004,-0.424865738,0.1083247449,8.182809130199999,5.9729038085,1.0,0.0,3.1695129664999997,0.0,0.0407132034,0.5823068863,-0.91933148,0.062388152,0.5493266721,0.0040411592999999996,0.5184277842,-0.072134105,0.0,-0.060910850999999995,0.011774898999999998,-0.076270691,0.0041333158000000005,0.1358847574,0.1487722043,6.0,0.0618725226,2.753923e-10,0.0397726931,0.0478108858,0.6011015004,16.54711725,4.6995191e-09,28.0,2018,0.6298184574753765
